protein_id,motif_ac,start_pos,end_pos,score,length
O94868,PS51741,8,282,0,275
O94868,PS50002,469,530,0,62
O94868,PS50002,567,629,0,63
O94880,PS50016,319,380,0,62
O94880,PS01359,322,377,,56
O94880,PS51805,382,499,0,118
O94880,PS50016,725,779,0,55
O94880,PS01359,728,776,,49
O94880,PS50016,868,921,0,54
O94880,PS01359,871,918,,48
O94885,PS50002,554,615,0,62
O94885,PS50105,633,697,0,65
O94885,PS50105,1177,1241,0,65
O94888,PS50033,408,485,0,78
O94901,PS51469,622,784,0,163
O94906,PS50293,540,675,0,136
O94906,PS50293,675,810,0,136
O94916,PS50254,264,443,0,180
O94925,PS50297,552,651,0,100
O94925,PS50088,585,607,0,23
O94941,PS51698,258,338,0,81
O94941,PS50089,483,528,0,46
O94941,PS00518,504,513,,10
O94993,PS50118,337,405,0,69
O95049,PS50106,11,93,0,83
O95049,PS50106,195,272,0,78
O95049,PS50106,380,446,0,67
O95049,PS50002,475,549,0,75
O95049,PS50052,661,761,0,101
O95071,PS51157,1177,1245,0,69
O95071,PS51309,2377,2454,0,78
O95071,PS50237,2504,2799,0,296
O95104,PS51391,1,139,0,139
O95104,PS50102,508,582,0,75
O95149,PS51214,11,73,0,63
O95197,PS50845,844,1032,0,189
O95202,PS51758,252,537,0,286
O95202,PS50222,663,698,0,36
O95202,PS00018,676,688,,13
O95210,PS51166,258,357,0,100
O95218,PS50199,9,40,0,32
O95218,PS01358,13,34,,22
O95218,PS50199,65,94,0,30
O95218,PS01358,69,88,,20
O95219,PS50195,61,187,0,127
O95235,PS50067,64,507,0,444
O95235,PS00411,402,413,,12
O95239,PS50067,9,336,0,328
O95239,PS00411,234,245,,12
O95251,PS51802,176,219,0,44
O95251,PS51726,332,607,0,276
O95278,PS51166,1,124,0,124
O95278,PS50054,156,323,0,168
O95278,PS50056,243,311,0,69
O95278,PS00383,264,274,,11
O95347,PS00211,1085,1099,,15
O95376,PS51873,135,344,0,210
O95376,PS50089,139,190,0,52
O95376,PS50089,300,340,0,41
O95376,PS00518,318,327,,10
O95400,PS50829,280,338,0,59
O95425,PS51089,2151,2214,0,64
O95429,PS51035,379,456,0,78
O95487,PS00221,286,294,,9
O95503,PS50013,11,69,0,59
O95503,PS00598,28,48,,21
O95528,PS50850,11,501,0,491
O95528,PS00216,65,81,,17
O95528,PS00216,287,303,,17
O95619,PS51037,15,158,0,144
O95625,PS50097,214,282,0,69
O95625,PS50157,569,596,0,28
O95625,PS00028,571,591,,21
O95625,PS50157,597,624,0,28
O95625,PS00028,599,619,,21
O95625,PS50157,651,678,0,28
O95625,PS00028,653,673,,21
O95625,PS50157,679,706,0,28
O95625,PS00028,681,701,,21
O95625,PS50157,707,734,0,28
O95625,PS00028,709,729,,21
O95625,PS50157,735,762,0,28
O95625,PS00028,737,757,,21
O95625,PS50157,766,793,0,28
O95625,PS00028,768,788,,21
O95625,PS50157,794,821,0,28
O95625,PS00028,796,816,,21
O95625,PS50157,822,851,0,30
O95625,PS00028,824,846,,23
O95625,PS50157,858,885,0,28
O95625,PS00028,860,880,,21
O95625,PS50157,886,913,0,28
O95625,PS00028,888,908,,21
O95625,PS50157,914,942,0,29
O95625,PS00028,916,937,,22
O95631,PS51117,47,284,0,238
O95631,PS50027,285,340,0,56
O95631,PS00022,304,315,,12
O95631,PS01248,304,338,,35
O95631,PS50027,341,403,0,63
O95631,PS01248,368,404,,37
O95631,PS50027,404,453,0,50
O95631,PS00022,423,434,,12
O95631,PS01248,423,451,,29
O95631,PS50189,472,601,0,130
O95674,PS01315,358,384,,27
O95704,PS50020,29,61,0,33
O95704,PS01159,35,59,,25
O95704,PS01179,119,256,0,138
O95704,PS01179,290,415,0,126
O95721,PS50192,196,258,0,63
O95749,PS00723,61,75,,15
O95749,PS00444,180,192,,13
O95772,PS51439,48,218,0,171
O95777,PS52002,1,76,0,76
O95793,PS50137,72,162,0,91
O95793,PS50137,184,251,0,68
O95793,PS50137,286,354,0,69
O95801,PS50293,79,184,0,106
O95817,PS50020,20,54,0,35
O95817,PS01159,26,52,,27
O95817,PS51035,421,498,0,78
O95847,PS50920,21,115,0,95
O95847,PS50920,125,217,0,93
O95847,PS50920,226,317,0,92
O95861,PS00629,114,126,,13
O95861,PS00630,246,260,,15
O95931,PS50013,11,69,0,59
O95931,PS00598,28,48,,21
O95980,PS51465,627,673,0,47
O95980,PS00282,635,658,,24
O95980,PS51465,698,752,0,55
O95980,PS51465,755,789,0,35
O95983,PS50982,1,69,0,69
O95996,PS00546,957,964,,8
O95999,PS50209,13,87,0,75
O96006,PS50808,20,78,0,59
O96017,PS50006,113,175,1,63
O96017,PS50011,220,486,0,267
O96017,PS00108,343,355,,13
P00441,PS00087,45,55,,11
P00441,PS00332,139,150,,12
P00480,PS00097,86,93,,8
P00491,PS01240,79,120,,42
P00558,PS00111,18,28,,11
P00813,PS00485,291,297,,7
P00966,PS00564,10,18,,9
P00966,PS00565,117,128,,12
P00973,PS50152,17,105,0,89
P00973,PS00832,62,81,,20
P00973,PS00833,295,305,,11
P01106,PS50888,369,421,0,53
P01130,PS50068,26,64,0,39
P01130,PS01209,39,63,,25
P01130,PS50068,67,105,0,39
P01130,PS01209,82,104,,23
P01130,PS50068,108,144,0,37
P01130,PS01209,121,143,,23
P01130,PS50068,147,185,0,39
P01130,PS01209,160,184,,25
P01130,PS50068,196,232,0,37
P01130,PS01209,209,231,,23
P01130,PS50068,235,271,0,37
P01130,PS01209,248,270,,23
P01130,PS50068,275,314,0,40
P01130,PS01209,289,313,,25
P01130,PS50026,314,353,0,40
P01130,PS00010,329,340,,12
P01130,PS01186,338,352,,15
P01130,PS01187,354,377,,24
P01130,PS50026,354,393,0,40
P01130,PS00010,368,379,,12
P01130,PS01186,377,392,,16
P01130,PS51120,439,485,0,47
P01130,PS51120,486,528,0,43
P01130,PS51120,529,572,0,44
P01130,PS51120,573,617,0,45
P01130,PS51120,618,658,0,41
P01583,PS00430,1,76,,76
P01583,PS00253,234,254,,21
P01730,PS50835,20,119,0,100
P01732,PS50835,21,117,0,97
P02649,PS51257,1,16,0,16
P02724,PS00312,95,104,,10
P02760,PS00213,34,47,,14
P02760,PS50279,231,281,0,51
P02760,PS00280,259,277,,19
P02760,PS50279,287,337,0,51
P02760,PS00280,315,333,,19
P02794,PS50905,11,160,0,150
P02794,PS00540,62,80,,19
P02794,PS00204,127,147,,21
P03372,PS51030,182,257,0,76
P03372,PS00031,185,211,,27
P03372,PS51843,311,547,0,237
P03950,PS00127,63,69,,7
P04066,PS00385,285,296,,12
P04114,PS51211,46,672,0,627
P04150,PS51030,418,493,0,76
P04150,PS00031,421,447,,27
P04150,PS51843,524,758,0,235
P04181,PS00600,260,297,,38
P04637,PS00348,237,249,,13
P04920,PS00219,682,693,,12
P04920,PS00220,829,843,,15
P05455,PS50961,7,99,0,93
P05455,PS50102,111,187,0,77
P05455,PS51939,227,348,0,122
P06576,PS00152,396,405,,10
P06702,PS50222,54,89,0,36
P06702,PS00303,62,83,,22
P06702,PS00018,67,79,,13
P06730,PS00813,90,113,,24
P06731,PS50835,145,232,0,88
P06731,PS50835,240,315,0,76
P06731,PS50835,323,410,0,88
P06731,PS50835,418,495,0,78
P06731,PS50835,501,588,0,88
P06731,PS50835,593,675,0,83
P06744,PS51463,7,553,0,547
P06744,PS00765,268,281,,14
P06744,PS00174,502,519,,18
P07199,PS50960,1,52,0,52
P07199,PS51253,65,136,0,72
P07237,PS51352,8,134,0,127
P07237,PS00194,45,63,,19
P07237,PS51352,349,475,0,127
P07237,PS00194,389,407,,19
P07237,PS00014,505,508,,4
P07550,PS50262,50,326,0,277
P07550,PS00237,119,135,,17
P07602,PS51110,18,58,0,41
P07602,PS50015,59,142,0,84
P07602,PS50015,194,275,0,82
P07602,PS50015,311,392,0,82
P07602,PS50015,405,486,0,82
P07602,PS51110,488,524,0,37
P07737,PS00414,1,9,,9
P07766,PS51055,178,205,0,28
P07814,PS00178,204,215,,12
P07814,PS51185,749,805,0,57
P07814,PS00762,760,788,,29
P07814,PS51185,822,878,0,57
P07814,PS00762,833,861,,29
P07814,PS51185,900,956,0,57
P07814,PS00762,911,939,,29
P07814,PS50862,1056,1296,0,241
P07858,PS00139,102,113,,12
P07858,PS00639,276,286,,11
P07858,PS00640,293,312,,20
P07910,PS50102,16,87,0,72
P07949,PS50268,168,272,0,105
P07949,PS50011,724,1016,0,293
P07949,PS00107,730,758,,29
P07949,PS00109,870,882,,13
P07954,PS00163,364,373,,10
P08138,PS00120,18,27,,10
P08138,PS50050,31,64,0,34
P08138,PS50050,66,107,0,42
P08138,PS00652,67,107,,41
P08138,PS01186,107,122,,16
P08138,PS00652,107,146,,40
P08138,PS50050,108,146,0,39
P08138,PS50050,148,188,0,41
P08138,PS00652,149,188,,40
P08138,PS50017,344,421,0,78
P08151,PS50157,235,267,0,33
P08151,PS00028,237,260,,24
P08151,PS50157,268,300,0,33
P08151,PS50157,301,330,0,30
P08151,PS00028,303,325,,23
P08151,PS50157,331,361,0,31
P08151,PS00028,333,356,,24
P08151,PS50157,362,392,0,31
P08151,PS00028,364,387,,24
P08240,PS00300,610,623,,14
P08473,PS51885,56,750,0,695
P08473,PS00142,581,590,,10
P08579,PS50102,7,86,0,80
P08579,PS50102,151,225,0,75
P08621,PS50102,103,181,0,79
P08631,PS50002,78,138,0,61
P08631,PS50001,144,241,0,98
P08631,PS50011,262,515,0,254
P08631,PS00107,268,290,,23
P08631,PS00109,377,389,,13
P08962,PS00421,61,83,,23
P09012,PS50102,10,89,0,80
P09012,PS50102,208,282,0,75
P09038,PS00247,222,245,,24
P09172,PS50836,57,173,0,117
P09172,PS00084,262,269,,8
P09172,PS00085,405,417,,13
P09211,PS50404,2,81,0,80
P09211,PS50405,83,204,0,122
P09234,PS50171,4,36,0,33
P09326,PS50835,132,212,0,81
P09622,PS00076,77,87,,11
P09661,PS51450,20,41,0,22
P09661,PS51450,43,64,0,22
P09661,PS51450,65,86,0,22
P09661,PS51450,89,110,0,22
P09693,PS51055,149,177,0,29
P09874,PS50064,9,93,0,85
P09874,PS00347,21,56,,36
P09874,PS50064,113,203,0,91
P09874,PS00347,125,162,,38
P09874,PS52007,225,359,0,135
P09874,PS50172,385,461,0,77
P09874,PS51977,542,638,0,97
P09874,PS51060,662,779,0,118
P09874,PS51059,788,1014,0,227
P09958,PS51892,121,435,0,315
P09958,PS00136,149,160,,12
P09958,PS00137,194,204,,11
P09958,PS00138,366,376,,11
P09958,PS51829,444,576,0,133
P09960,PS00142,293,302,,10
P0C1S8,PS50011,212,486,0,275
P0C1S8,PS00107,218,241,,24
P0C1S8,PS00108,335,347,,13
P0C2W1,PS50181,33,82,0,50
P0C2W1,PS50188,92,284,0,193
P0C2W1,PS00678,186,200,,15
P0C7T5,PS51148,457,588,0,132
P0CG47,PS50053,1,76,0,76
P0CG47,PS00299,27,52,,26
P0CG47,PS50053,77,152,0,76
P0CG47,PS00299,103,128,,26
P0CG47,PS50053,153,228,0,76
P0CG47,PS00299,179,204,,26
P0CG48,PS50053,1,76,0,76
P0CG48,PS00299,27,52,,26
P0CG48,PS50053,77,152,0,76
P0CG48,PS00299,103,128,,26
P0CG48,PS50053,153,228,0,76
P0CG48,PS00299,179,204,,26
P0CG48,PS50053,229,304,0,76
P0CG48,PS00299,255,280,,26
P0CG48,PS50053,305,380,0,76
P0CG48,PS00299,331,356,,26
P0CG48,PS50053,381,456,0,76
P0CG48,PS00299,407,432,,26
P0CG48,PS50053,457,532,0,76
P0CG48,PS00299,483,508,,26
P0CG48,PS50053,533,608,0,76
P0CG48,PS00299,559,584,,26
P0CG48,PS50053,609,684,0,76
P0CG48,PS00299,635,660,,26
P0DPB6,PS01154,44,75,,32
P10074,PS50097,26,89,0,64
P10074,PS50157,291,318,0,28
P10074,PS00028,293,313,,21
P10074,PS50157,319,346,0,28
P10074,PS50157,350,377,0,28
P10074,PS00028,352,372,,21
P10074,PS50157,378,406,0,29
P10074,PS00028,380,401,,22
P10074,PS50157,407,435,0,29
P10074,PS00028,409,430,,22
P10074,PS50157,436,464,0,29
P10074,PS50157,465,492,0,28
P10074,PS00028,467,487,,21
P10074,PS50157,493,520,0,28
P10074,PS00028,495,515,,21
P10074,PS50157,521,549,0,29
P10074,PS00028,523,544,,22
P10074,PS50157,550,577,0,28
P10074,PS00028,552,572,,21
P10074,PS50157,578,605,0,28
P10074,PS00028,580,600,,21
P10109,PS51085,67,171,0,105
P10109,PS00814,106,116,,11
P10155,PS50988,16,369,0,354
P10242,PS51294,35,86,0,52
P10242,PS51294,87,142,0,56
P10242,PS51294,143,193,0,51
P10253,PS51448,80,131,0,52
P10253,PS00025,89,110,,22
P10253,PS00129,514,521,,8
P10253,PS00707,643,673,,31
P10275,PS51030,557,632,0,76
P10275,PS00031,560,586,,27
P10275,PS51843,669,900,0,232
P10599,PS51352,1,105,0,105
P10599,PS00194,24,42,,19
P10606,PS51359,32,129,0,98
P10606,PS00848,100,122,,23
P10909,PS00492,113,121,,9
P10909,PS00493,295,305,,11
P10911,PS50191,13,88,0,76
P10911,PS50010,495,675,0,181
P10911,PS00741,624,649,,26
P10911,PS50003,687,809,1,123
P10912,PS50853,151,254,0,104
P10912,PS01352,171,249,,79
P10914,PS51507,5,113,0,109
P10914,PS00601,26,59,,34
P10966,PS50835,3,118,0,116
P11049,PS00421,65,87,,23
P11279,PS51407,31,417,0,387
P11279,PS00310,40,54,,15
P11279,PS00310,230,244,,15
P11279,PS00311,375,415,,41
P11310,PS00072,159,171,,13
P11310,PS00073,374,393,,20
P11387,PS52038,432,765,0,334
P11387,PS00176,710,728,,19
P11413,PS00069,200,206,,7
P11441,PS50053,1,72,0,72
P11441,PS00299,27,52,,26
P11498,PS50979,36,486,0,451
P11498,PS50975,156,353,0,198
P11498,PS50991,563,832,0,270
P11498,PS50968,1109,1178,0,70
P11498,PS00188,1134,1151,,18
P11717,PS51914,47,163,0,117
P11717,PS51914,172,320,0,149
P11717,PS51914,326,468,0,143
P11717,PS51914,473,619,0,147
P11717,PS51914,625,762,0,138
P11717,PS51914,765,924,0,160
P11717,PS51914,932,1079,0,148
P11717,PS51914,1082,1219,0,138
P11717,PS51914,1225,1363,0,139
P11717,PS51914,1367,1508,0,142
P11717,PS51914,1514,1648,0,135
P11717,PS51914,1650,1797,0,148
P11717,PS51914,1802,1989,0,188
P11717,PS51092,1898,1944,0,47
P11717,PS00023,1903,1942,,40
P11717,PS51914,1992,2127,0,136
P11717,PS51914,2135,2280,0,146
P11831,PS50066,141,201,0,61
P11831,PS00350,143,197,,55
P12004,PS01251,34,57,,24
P12004,PS00293,61,79,,19
P12036,PS51842,97,413,0,317
P12036,PS00226,399,407,,9
P12268,PS51371,114,173,0,60
P12268,PS51371,179,237,0,59
P12268,PS00487,321,333,,13
P12277,PS51509,11,98,0,88
P12277,PS51510,125,367,0,243
P12277,PS00112,283,289,,7
P12524,PS50888,281,333,0,53
P12814,PS50021,31,135,0,105
P12814,PS00019,33,42,,10
P12814,PS00020,107,131,,25
P12814,PS50021,144,250,0,107
P12814,PS50222,746,781,0,36
P12814,PS00018,759,771,,13
P12814,PS50222,787,822,0,36
P12956,PS50800,573,607,0,35
P13473,PS51407,31,410,0,380
P13473,PS00310,40,54,,15
P13473,PS00311,368,408,,41
P13639,PS51722,17,362,0,346
P13639,PS00301,58,73,,16
P13667,PS51352,20,156,0,137
P13667,PS00194,83,101,,19
P13667,PS51352,158,301,0,144
P13667,PS00194,198,216,,19
P13667,PS51352,505,636,0,132
P13667,PS00194,547,565,,19
P13667,PS00014,642,645,,4
P13693,PS51797,1,172,0,172
P13693,PS01002,48,58,,11
P13693,PS01003,129,151,,23
P13798,PS00708,562,592,,31
P14174,PS01158,55,69,,15
P14317,PS51090,79,115,0,37
P14317,PS51090,116,152,0,37
P14317,PS51090,153,189,0,37
P14317,PS51090,190,212,0,23
P14317,PS50002,428,486,0,59
P14324,PS00723,166,180,,15
P14324,PS00444,301,313,,13
P14635,PS00292,202,233,,32
P14678,PS52002,4,86,0,83
P14778,PS50835,44,110,0,67
P14778,PS50835,118,210,0,93
P14778,PS50835,226,328,0,103
P14778,PS50104,383,538,0,156
P14868,PS50862,196,501,0,306
P15056,PS50898,155,227,0,73
P15056,PS50081,234,280,1,47
P15056,PS00479,235,280,,46
P15056,PS50011,457,717,0,261
P15056,PS00107,463,483,,21
P15056,PS00108,572,584,,13
P15104,PS51986,24,106,0,83
P15104,PS00180,62,79,,18
P15104,PS51987,113,373,0,261
P15104,PS00181,241,257,,17
P15144,PS00142,385,394,,10
P15170,PS51722,72,298,0,227
P15170,PS00301,128,143,,16
P15735,PS50011,24,291,0,268
P15735,PS00107,30,53,,24
P15735,PS00108,149,161,,13
P15822,PS50157,406,433,0,28
P15822,PS00028,408,428,,21
P15822,PS50157,434,457,0,24
P15822,PS00028,436,458,,23
P15822,PS51811,956,986,0,31
P15822,PS50157,2088,2115,0,28
P15822,PS00028,2090,2110,,21
P15822,PS50157,2116,2141,0,26
P15822,PS00028,2118,2140,,23
P15880,PS50881,102,165,0,64
P15880,PS00585,119,151,,33
P15924,PS50002,458,515,0,58
P15976,PS50114,198,253,0,56
P15976,PS00344,204,228,,25
P15976,PS50114,252,305,0,54
P15976,PS00344,258,282,,25
P16070,PS50963,32,120,0,89
P16070,PS01241,53,97,,45
P16278,PS01182,177,189,,13
P16284,PS50835,35,121,0,87
P16284,PS50835,236,315,0,80
P16284,PS50835,328,401,0,74
P16284,PS50835,499,591,0,93
P16333,PS50002,2,61,0,60
P16333,PS50002,106,165,0,60
P16333,PS50002,190,252,0,63
P16333,PS50001,282,376,0,95
P16444,PS51365,17,385,0,369
P16444,PS00869,140,162,,23
P17096,PS00354,21,31,,11
P17096,PS00354,53,63,,11
P17096,PS00354,78,89,,12
P17302,PS00407,54,67,,14
P17302,PS00408,187,203,,17
P17480,PS50118,112,180,0,69
P17480,PS50118,196,264,0,69
P17480,PS50118,298,362,0,65
P17480,PS50118,407,475,0,69
P17480,PS50118,482,549,0,68
P17480,PS50118,568,634,0,67
P17676,PS50217,271,334,0,64
P17677,PS00412,1,7,,7
P17677,PS50096,31,60,0,30
P17677,PS00413,41,51,,11
P17813,PS51257,1,17,0,17
P17931,PS51304,118,248,0,131
P17947,PS50061,170,253,0,84
P17947,PS00345,172,180,,9
P17947,PS00346,220,235,,16
P18074,PS51193,7,283,0,277
P18074,PS00690,229,238,,10
P18146,PS50157,338,367,0,30
P18146,PS00028,340,362,,23
P18146,PS50157,368,395,0,28
P18146,PS00028,370,390,,21
P18146,PS50157,396,423,0,28
P18146,PS00028,398,418,,21
P18206,PS00663,162,182,,21
P18206,PS00664,277,287,,11
P18206,PS00664,388,398,,11
P18206,PS00664,497,507,,11
P18583,PS50174,2305,2351,0,47
P18583,PS50137,2371,2408,0,38
P18615,PS50102,262,332,0,71
P18754,PS50012,35,85,0,51
P18754,PS50012,86,137,0,52
P18754,PS00625,92,103,,12
P18754,PS00626,124,134,,11
P18754,PS50012,138,190,0,53
P18754,PS00626,177,187,,11
P18754,PS50012,191,258,0,68
P18754,PS50012,259,312,0,54
P18754,PS00626,299,309,,11
P18754,PS50012,313,363,0,51
P18754,PS50012,364,417,0,54
P18754,PS00626,404,414,,11
P18846,PS50953,31,90,0,60
P18846,PS50217,213,264,0,52
P18846,PS00036,219,233,,15
P18848,PS50217,278,341,0,64
P18848,PS00036,283,298,,16
P18858,PS00697,566,574,,9
P18858,PS50160,648,784,0,137
P18858,PS00333,720,746,,27
P18887,PS50172,315,403,0,89
P18887,PS50172,538,629,0,92
P19105,PS50222,28,63,0,36
P19105,PS00018,41,53,,13
P19105,PS50222,97,132,0,36
P19105,PS50222,133,168,0,36
P19338,PS50102,307,383,0,77
P19338,PS50102,393,466,0,74
P19338,PS50102,486,560,0,75
P19338,PS50102,572,647,0,76
P19387,PS00446,32,72,,41
P19387,PS00018,136,148,,13
P19388,PS01110,142,155,,14
P19525,PS50137,9,77,0,69
P19525,PS50137,100,167,0,68
P19525,PS50011,267,538,0,272
P19525,PS00107,273,296,,24
P19525,PS00108,410,422,,13
P19544,PS51257,1,24,0,24
P19544,PS50157,323,352,0,30
P19544,PS00028,325,347,,23
P19544,PS50157,353,382,0,30
P19544,PS00028,355,377,,23
P19544,PS50157,383,410,0,28
P19544,PS00028,385,405,,21
P19544,PS50157,414,443,0,30
P19544,PS00028,416,438,,23
P19784,PS50011,40,325,0,286
P19784,PS00107,46,69,,24
P19784,PS00108,153,165,,13
P20226,PS00351,192,241,,50
P20226,PS00351,283,332,,50
P20248,PS00292,211,242,,32
P20290,PS51151,82,147,0,66
P20309,PS50262,85,544,0,460
P20309,PS00237,154,170,,17
P20618,PS51476,37,226,0,190
P20618,PS00854,41,88,,48
P21127,PS50011,438,723,0,286
P21127,PS00108,558,570,,13
P21359,PS50018,1251,1482,0,232
P21359,PS00509,1407,1421,,15
P21359,PS50191,1580,1738,0,159
P21554,PS50262,133,397,0,265
P21554,PS00237,202,218,,17
P21589,PS00785,29,41,,13
P21589,PS00786,110,121,,12
P21675,PS50014,1397,1505,0,109
P21675,PS00633,1423,1480,,58
P21675,PS50014,1519,1628,0,110
P21675,PS00633,1546,1603,,58
P21730,PS50262,54,300,0,247
P21730,PS00237,122,138,,17
P21860,PS50011,709,966,0,258
P21912,PS51085,40,133,0,94
P21912,PS00197,93,101,,9
P21912,PS51379,176,206,0,31
P21912,PS00198,186,197,,12
P21980,PS00547,275,292,,18
P22033,PS00544,403,428,,26
P22033,PS51332,614,746,0,133
P22059,PS50003,88,181,1,94
P22059,PS01013,518,528,,11
P22061,PS01279,141,156,,16
P22087,PS00566,185,199,,15
P22735,PS00547,375,392,,18
P22888,PS50262,376,623,0,248
P22888,PS00237,452,468,,17
P23025,PS00752,105,129,,25
P23025,PS00753,138,154,,17
P23246,PS50102,297,369,0,73
P23246,PS50102,371,452,0,82
P23258,PS00227,142,148,,7
P23284,PS50072,47,204,0,158
P23284,PS00170,88,105,,18
P23368,PS00331,276,292,,17
P23378,PS00584,37,50,,14
P23396,PS50823,21,92,0,72
P23396,PS00548,147,183,,37
P23497,PS51414,33,149,0,117
P23497,PS50864,595,676,0,82
P23497,PS50118,676,753,0,78
P23497,PS50118,769,837,0,69
P23760,PS51057,34,161,0,128
P23760,PS00034,68,84,,17
P23760,PS50071,217,277,0,61
P23760,PS00027,252,275,,24
P24530,PS50262,118,386,0,269
P24530,PS00237,187,203,,17
P24557,PS00086,472,481,,10
P24864,PS00292,145,176,,32
P25054,PS50176,660,702,0,43
P25105,PS50262,32,293,0,262
P25105,PS00237,103,119,,17
P25106,PS50262,61,315,0,255
P25106,PS00237,130,146,,17
P25398,PS01189,17,35,,19
P25445,PS50050,84,127,0,44
P25445,PS00652,85,129,,45
P25445,PS00652,127,165,,39
P25445,PS50050,128,165,0,38
P25445,PS50017,230,314,0,85
P25686,PS50076,3,69,0,67
P25686,PS00636,46,65,,20
P25686,PS50330,250,269,0,20
P25705,PS00152,406,415,,10
P25774,PS00139,133,144,,12
P25774,PS00639,276,286,,11
P25774,PS00640,293,312,,20
P25786,PS00388,6,28,,23
P25786,PS51475,21,233,0,213
P25787,PS00388,6,28,,23
P25787,PS51475,21,230,0,210
P25788,PS00388,8,30,,23
P25788,PS51475,23,237,0,215
P25789,PS00388,5,27,,23
P25789,PS51475,20,237,0,218
P25789,PS00854,35,82,,48
P25963,PS50297,73,256,0,184
P25963,PS50088,110,142,0,33
P25963,PS50088,182,214,0,33
P25963,PS50088,216,248,0,33
P26006,PS51257,1,28,0,28
P26006,PS51470,38,103,0,66
P26006,PS51470,110,171,0,62
P26006,PS51470,185,235,0,51
P26006,PS51470,236,292,0,57
P26006,PS51470,293,354,0,62
P26006,PS51470,356,411,0,56
P26006,PS51470,415,477,0,63
P26006,PS00242,1014,1021,,8
P26196,PS51195,96,124,0,29
P26196,PS51192,127,298,0,172
P26196,PS00039,244,252,,9
P26196,PS51194,308,468,0,161
P26358,PS51912,16,109,0,94
P26358,PS51058,646,692,0,47
P26358,PS51038,755,880,0,126
P26358,PS51038,972,1100,0,129
P26358,PS51679,1139,1599,0,461
P26358,PS00094,1218,1230,,13
P26358,PS00095,1574,1592,,19
P26368,PS50102,149,231,0,83
P26368,PS50102,259,337,0,79
P26368,PS50102,385,466,0,82
P26373,PS01104,71,85,,15
P26641,PS50404,2,87,0,86
P26641,PS50405,88,216,0,129
P26641,PS50040,276,437,0,162
P26718,PS50041,106,212,0,107
P27544,PS50922,97,311,0,215
P27708,PS51273,177,363,0,187
P27708,PS50975,519,711,0,193
P27708,PS00866,550,564,,15
P27708,PS00867,680,687,,8
P27708,PS50975,1052,1243,0,192
P27708,PS00866,1083,1097,,15
P27708,PS00867,1212,1219,,8
P27708,PS51855,1308,1462,0,155
P27708,PS00482,1469,1477,,9
P27708,PS00483,1684,1695,,12
P27708,PS00097,1969,1976,,8
P27797,PS00803,98,113,,16
P27797,PS00804,130,138,,9
P27797,PS00805,208,220,,13
P27797,PS00805,225,237,,13
P27797,PS00805,242,254,,13
P27797,PS00014,414,417,,4
P28039,PS50015,37,118,0,82
P28066,PS00388,8,30,,23
P28066,PS51475,23,238,0,216
P28068,PS50835,114,196,0,83
P28068,PS00290,190,196,,7
P28069,PS51179,124,198,0,75
P28069,PS00035,142,154,,13
P28069,PS00465,166,179,,14
P28069,PS50071,212,272,0,61
P28069,PS00027,247,270,,24
P28070,PS51476,53,237,0,185
P28070,PS00854,57,104,,48
P28074,PS51476,59,238,0,180
P28074,PS00854,63,110,,48
P28288,PS50929,107,321,0,215
P28288,PS50893,440,659,0,220
P28288,PS00211,571,585,,15
P28340,PS00116,753,761,,9
P28702,PS51030,202,277,0,76
P28702,PS00031,205,231,,27
P28702,PS51843,296,529,0,234
P28799,PS00799,92,105,,14
P28799,PS00799,158,171,,14
P28799,PS00799,240,253,,14
P28799,PS00118,314,321,,8
P28799,PS00799,315,328,,14
P28799,PS00118,396,403,,8
P28799,PS00799,397,410,,14
P28799,PS00799,475,488,,14
P28799,PS00799,552,565,,14
P28908,PS50050,68,106,0,39
P28908,PS00652,69,106,,38
P28908,PS50050,107,149,0,43
P28908,PS00652,244,281,,38
P29016,PS50835,185,285,0,101
P29017,PS50835,206,286,0,81
P29074,PS50057,29,312,0,284
P29074,PS00660,84,113,,30
P29074,PS00661,192,221,,30
P29074,PS50106,517,589,0,73
P29074,PS50055,655,911,0,257
P29074,PS50056,828,902,0,75
P29074,PS00383,850,860,,11
P29083,PS51344,14,104,0,91
P29084,PS51351,66,146,0,81
P29536,PS51082,574,593,0,20
P29590,PS50089,57,92,0,36
P29590,PS00518,72,81,,10
P29590,PS50119,124,166,0,43
P29590,PS50119,184,222,0,39
P29692,PS00824,153,161,,9
P29692,PS00825,270,281,,12
P29965,PS50049,122,261,0,140
P29965,PS00251,161,177,,17
P29966,PS00826,33,40,,8
P29966,PS00827,149,177,,29
P30041,PS51352,5,169,0,165
P30044,PS51352,56,214,0,159
P30048,PS51352,63,221,0,159
P30101,PS51352,19,133,0,115
P30101,PS00194,49,67,,19
P30101,PS51352,343,485,0,143
P30101,PS00194,398,416,,19
P30260,PS50005,115,148,0,34
P30260,PS50293,115,148,0,34
P30260,PS50005,499,532,0,34
P30260,PS50293,499,770,0,272
P30260,PS50005,567,600,0,34
P30260,PS50005,601,634,0,34
P30260,PS50005,635,668,0,34
P30260,PS50005,669,702,0,34
P30260,PS50005,703,736,0,34
P30260,PS50005,737,770,0,34
P30307,PS50206,321,428,0,108
P30405,PS50072,49,205,0,157
P30405,PS00170,90,107,,18
P30414,PS50072,10,175,0,166
P30414,PS00170,59,76,,18
P30530,PS50835,27,128,0,102
P30530,PS50835,139,222,0,84
